"Year","Month","Day","Hour","Minute","DNI"
2003,7,28,21,30,0
2003,7,28,22,30,0
2003,7,28,23,30,0
2003,7,29,0,30,0
2003,7,29,1,30,0
2003,7,29,2,30,0
2003,7,29,3,30,0
2003,7,29,4,30,0
2003,7,29,5,30,182
2003,7,29,6,30,480
2003,7,29,7,30,683
2003,7,29,8,30,395
2003,7,29,9,30,401
2003,7,29,10,30,304
2003,7,29,11,30,404
2003,7,29,12,30,69
2003,7,29,13,30,589
2003,7,29,14,30,580
2003,7,29,15,30,444
2003,7,29,16,30,638
2003,7,29,17,30,288
2003,7,29,18,30,115
2003,7,29,19,30,0
2003,7,29,20,30,0
2003,7,29,21,30,0
2003,7,29,22,30,0
2003,7,29,23,30,0
2003,7,30,0,30,0
2003,7,30,1,30,0
2003,7,30,2,30,0
2003,7,30,3,30,0
2003,7,30,4,30,0
2003,7,30,5,30,217
2003,7,30,6,30,508
2003,7,30,7,30,420
2003,7,30,8,30,577
2003,7,30,9,30,427
2003,7,30,10,30,388
2003,7,30,11,30,472
2003,7,30,12,30,452
2003,7,30,13,30,405
2003,7,30,14,30,267
2003,7,30,15,30,486
2003,7,30,16,30,373
2003,7,30,17,30,400
2003,7,30,18,30,151
2003,7,30,19,30,0
2003,7,30,20,30,0
2003,7,30,21,30,0
2003,7,30,22,30,0
2003,7,30,23,30,0
2003,7,31,0,30,0
2003,7,31,1,30,0
2003,7,31,2,30,0
2003,7,31,3,30,0
2003,7,31,4,30,0
2003,7,31,5,30,11
2003,7,31,6,30,0
2003,7,31,7,30,434
2003,7,31,8,30,105
2003,7,31,9,30,789
2003,7,31,10,30,814
2003,7,31,11,30,819
2003,7,31,12,30,183
2003,7,31,13,30,371
2003,7,31,14,30,22
2003,7,31,15,30,0
2003,7,31,16,30,0
2003,7,31,17,30,84
2003,7,31,18,30,76
2003,7,31,19,30,0
2003,7,31,20,30,0
2003,7,31,21,30,0
2003,7,31,22,30,0
2003,7,31,23,30,0
2003,8,1,0,30,0
2003,8,1,1,30,0
2003,8,1,2,30,0
2003,8,1,3,30,0
2003,8,1,4,30,0
2003,8,1,5,30,13
2003,8,1,6,30,132
2003,8,1,7,30,0
2003,8,1,8,30,0
2003,8,1,9,30,1
2003,8,1,10,30,11
2003,8,1,11,30,5
2003,8,1,12,30,6
2003,8,1,13,30,92
2003,8,1,14,30,0
2003,8,1,15,30,0
2003,8,1,16,30,10
2003,8,1,17,30,0
2003,8,1,18,30,0
2003,8,1,19,30,0
2003,8,1,20,30,0
2003,8,1,21,30,0
2003,8,1,22,30,0
2003,8,1,23,30,0
2003,8,2,0,30,0
2003,8,2,1,30,0
2003,8,2,2,30,0
2003,8,2,3,30,0
2003,8,2,4,30,0
2003,8,2,5,30,0
2003,8,2,6,30,0
2003,8,2,7,30,6
2003,8,2,8,30,0
2003,8,2,9,30,317
2003,8,2,10,30,175
2003,8,2,11,30,192
2003,8,2,12,30,444
2003,8,2,13,30,478
2003,8,2,14,30,440
2003,8,2,15,30,495
2003,8,2,16,30,243
2003,8,2,17,30,277
2003,8,2,18,30,70
2003,8,2,19,30,0
2003,8,2,20,30,0
2003,8,2,21,30,0
2003,8,2,22,30,0
2003,8,2,23,30,0
2003,8,3,0,30,0
2003,8,3,1,30,0
2003,8,3,2,30,0
2003,8,3,3,30,0
2003,8,3,4,30,0
2003,8,3,5,30,0
2003,8,3,6,30,0
2003,8,3,7,30,584
2003,8,3,8,30,239
2003,8,3,9,30,440
2003,8,3,10,30,496
2003,8,3,11,30,381
2003,8,3,12,30,7
2003,8,3,13,30,484
2003,8,3,14,30,693
2003,8,3,15,30,643
2003,8,3,16,30,36
2003,8,3,17,30,29
2003,8,3,18,30,99
2003,8,3,19,30,0
2003,8,3,20,30,0
2003,8,3,21,30,0
2003,8,3,22,30,0
2003,8,3,23,30,0
2003,8,4,0,30,0
2003,8,4,1,30,0
2003,8,4,2,30,0
2003,8,4,3,30,0
2003,8,4,4,30,0
2003,8,4,5,30,30
2003,8,4,6,30,377
2003,8,4,7,30,241
2003,8,4,8,30,700
2003,8,4,9,30,751
2003,8,4,10,30,288
2003,8,4,11,30,266
2003,8,4,12,30,355
2003,8,4,13,30,256
2003,8,4,14,30,29
2003,8,4,15,30,0
2003,8,4,16,30,0
2003,8,4,17,30,0
2003,8,4,18,30,0
2003,8,4,19,30,0
2003,8,4,20,30,0
2003,8,4,21,30,0
2003,8,4,22,30,0
2003,8,4,23,30,0
2003,8,5,0,30,0
2003,8,5,1,30,0
2003,8,5,2,30,0
2003,8,5,3,30,0
2003,8,5,4,30,0
2003,8,5,5,30,115
2003,8,5,6,30,0
2003,8,5,7,30,13
2003,8,5,8,30,83
2003,8,5,9,30,63
2003,8,5,10,30,270
2003,8,5,11,30,8
2003,8,5,12,30,98
2003,8,5,13,30,28
2003,8,5,14,30,120
2003,8,5,15,30,28
2003,8,5,16,30,27
2003,8,5,17,30,43
2003,8,5,18,30,0
2003,8,5,19,30,0
2003,8,5,20,30,0
2003,8,5,21,30,0
2003,8,5,22,30,0
2003,8,5,23,30,0
2003,8,6,0,30,0
2003,8,6,1,30,0
2003,8,6,2,30,0
2003,8,6,3,30,0
2003,8,6,4,30,0
2003,8,6,5,30,1
2003,8,6,6,30,188
2003,8,6,7,30,521
2003,8,6,8,30,621
2003,8,6,9,30,676
2003,8,6,10,30,676
2003,8,6,11,30,672
2003,8,6,12,30,482
2003,8,6,13,30,0
2003,8,6,14,30,96
2003,8,6,15,30,0
2003,8,6,16,30,0
2003,8,6,17,30,105
2003,8,6,18,30,31
2003,8,6,19,30,0
2003,8,6,20,30,0
2003,8,6,21,30,0
2003,8,6,22,30,0
2003,8,6,23,30,0
2003,8,7,0,30,0
2003,8,7,1,30,0
2003,8,7,2,30,0
2003,8,7,3,30,0
2003,8,7,4,30,0
2003,8,7,5,30,0
2003,8,7,6,30,84
2003,8,7,7,30,244
2003,8,7,8,30,104
2003,8,7,9,30,131
2003,8,7,10,30,114
2003,8,7,11,30,84
2003,8,7,12,30,71
2003,8,7,13,30,23
2003,8,7,14,30,28
2003,8,7,15,30,62
2003,8,7,16,30,153
2003,8,7,17,30,0
2003,8,7,18,30,0
2003,8,7,19,30,0
2003,8,7,20,30,0
2003,8,7,21,30,0
2003,8,7,22,30,0
2003,8,7,23,30,0
2003,8,8,0,30,0
2003,8,8,1,30,0
2003,8,8,2,30,0
2003,8,8,3,30,0
2003,8,8,4,30,0
2003,8,8,5,30,83
2003,8,8,6,30,0
2003,8,8,7,30,7
2003,8,8,8,30,0
2003,8,8,9,30,14
2003,8,8,10,30,7
2003,8,8,11,30,22
2003,8,8,12,30,22
2003,8,8,13,30,153
2003,8,8,14,30,52
2003,8,8,15,30,543
2003,8,8,16,30,23
2003,8,8,17,30,82
2003,8,8,18,30,0
2003,8,8,19,30,0
2003,8,8,20,30,0
2003,8,8,21,30,0
2003,8,8,22,30,0
2003,8,8,23,30,0
2003,8,9,0,30,0
2003,8,9,1,30,0
2003,8,9,2,30,0
2003,8,9,3,30,0
2003,8,9,4,30,0
2003,8,9,5,30,53
2003,8,9,6,30,0
2003,8,9,7,30,62
2003,8,9,8,30,248
2003,8,9,9,30,81
2003,8,9,10,30,26
2003,8,9,11,30,120
2003,8,9,12,30,26
2003,8,9,13,30,29
2003,8,9,14,30,43
2003,8,9,15,30,101
2003,8,9,16,30,293
2003,8,9,17,30,125
2003,8,9,18,30,49
2003,8,9,19,30,0
2003,8,9,20,30,0
2003,8,9,21,30,0
2003,8,9,22,30,0
2003,8,9,23,30,0
2003,8,10,0,30,0
2003,8,10,1,30,0
2003,8,10,2,30,0
2003,8,10,3,30,0
2003,8,10,4,30,0
2003,8,10,5,30,0
2003,8,10,6,30,0
2003,8,10,7,30,0
2003,8,10,8,30,2
2003,8,10,9,30,340
2003,8,10,10,30,284
2003,8,10,11,30,66
2003,8,10,12,30,668
2003,8,10,13,30,35
2003,8,10,14,30,22
2003,8,10,15,30,91
2003,8,10,16,30,79
2003,8,10,17,30,0
2003,8,10,18,30,0
2003,8,10,19,30,0
2003,8,10,20,30,0
2003,8,10,21,30,0
2003,8,10,22,30,0
2003,8,10,23,30,0
2003,8,11,0,30,0
2003,8,11,1,30,0
2003,8,11,2,30,0
2003,8,11,3,30,0
2003,8,11,4,30,0
2003,8,11,5,30,0
2003,8,11,6,30,377
2003,8,11,7,30,192
2003,8,11,8,30,157
2003,8,11,9,30,267
2003,8,11,10,30,441
2003,8,11,11,30,320
2003,8,11,12,30,132
2003,8,11,13,30,196
2003,8,11,14,30,210
2003,8,11,15,30,144
2003,8,11,16,30,412
2003,8,11,17,30,121
2003,8,11,18,30,5
2003,8,11,19,30,0
2003,8,11,20,30,0
2003,8,11,21,30,0
2003,8,11,22,30,0
2003,8,11,23,30,0
2003,8,12,0,30,0
2003,8,12,1,30,0
2003,8,12,2,30,0
2003,8,12,3,30,0
2003,8,12,4,30,0
2003,8,12,5,30,0
2003,8,12,6,30,337
2003,8,12,7,30,214
2003,8,12,8,30,231
2003,8,12,9,30,287
2003,8,12,10,30,305
2003,8,12,11,30,306
2003,8,12,12,30,401
2003,8,12,13,30,316
2003,8,12,14,30,505
2003,8,12,15,30,429
2003,8,12,16,30,403
2003,8,12,17,30,159
2003,8,12,18,30,43
2003,8,12,19,30,0
2003,8,12,20,30,0
2003,8,12,21,30,0
2003,8,12,22,30,0
2003,8,12,23,30,0
2003,8,13,0,30,0
2003,8,13,1,30,0
2003,8,13,2,30,0
2003,8,13,3,30,0
2003,8,13,4,30,0
2003,8,13,5,30,0
2003,8,13,6,30,92
2003,8,13,7,30,230
2003,8,13,8,30,248
2003,8,13,9,30,289
2003,8,13,10,30,326
2003,8,13,11,30,380
2003,8,13,12,30,312
2003,8,13,13,30,253
2003,8,13,14,30,494
2003,8,13,15,30,0
2003,8,13,16,30,215
2003,8,13,17,30,221
2003,8,13,18,30,0
2003,8,13,19,30,0
2003,8,13,20,30,0
2003,8,13,21,30,0
2003,8,13,22,30,0
2003,8,13,23,30,0
2003,8,14,0,30,0
2003,8,14,1,30,0
2003,8,14,2,30,0
2003,8,14,3,30,0
2003,8,14,4,30,0
2003,8,14,5,30,53
2003,8,14,6,30,429
2003,8,14,7,30,609
2003,8,14,8,30,711
2003,8,14,9,30,769
2003,8,14,10,30,755
2003,8,14,11,30,525
2003,8,14,12,30,537
2003,8,14,13,30,365
2003,8,14,14,30,663
2003,8,14,15,30,604
2003,8,14,16,30,514
2003,8,14,17,30,352
2003,8,14,18,30,87
2003,8,14,19,30,0
2003,8,14,20,30,0
2003,8,14,21,30,0
2003,8,14,22,30,0
2003,8,14,23,30,0
2003,8,15,0,30,0
2003,8,15,1,30,0
2003,8,15,2,30,0
2003,8,15,3,30,0
2003,8,15,4,30,0
2003,8,15,5,30,104
2003,8,15,6,30,408
2003,8,15,7,30,586
2003,8,15,8,30,688
2003,8,15,9,30,748
2003,8,15,10,30,769
2003,8,15,11,30,788
2003,8,15,12,30,792
2003,8,15,13,30,764
2003,8,15,14,30,733
2003,8,15,15,30,677
2003,8,15,16,30,598
2003,8,15,17,30,425
2003,8,15,18,30,112
2003,8,15,19,30,0
2003,8,15,20,30,0
2003,8,15,21,30,0
2003,8,15,22,30,0
2003,8,15,23,30,0
2003,8,16,0,30,0
2003,8,16,1,30,0
2003,8,16,2,30,0
2003,8,16,3,30,0
2003,8,16,4,30,0
2003,8,16,5,30,58
2003,8,16,6,30,136
2003,8,16,7,30,376
2003,8,16,8,30,64
2003,8,16,9,30,30
2003,8,16,10,30,151
2003,8,16,11,30,296
2003,8,16,12,30,272
2003,8,16,13,30,140
2003,8,16,14,30,149
2003,8,16,15,30,108
2003,8,16,16,30,146
2003,8,16,17,30,0
2003,8,16,18,30,0
2003,8,16,19,30,0
2003,8,16,20,30,0
2003,8,16,21,30,0
2003,8,16,22,30,0
2003,8,16,23,30,0
2003,8,17,0,30,0
2003,8,17,1,30,0
2003,8,17,2,30,0
2003,8,17,3,30,0
2003,8,17,4,30,0
2003,8,17,5,30,0
2003,8,17,6,30,0
2003,8,17,7,30,31
2003,8,17,8,30,37
2003,8,17,9,30,0
2003,8,17,10,30,69
2003,8,17,11,30,74
2003,8,17,12,30,618
2003,8,17,13,30,357
2003,8,17,14,30,436
2003,8,17,15,30,5
2003,8,17,16,30,0
2003,8,17,17,30,0
2003,8,17,18,30,0
2003,8,17,19,30,0
2003,8,17,20,30,0
2003,8,17,21,30,0
2003,8,17,22,30,0
2003,8,17,23,30,0
2003,8,18,0,30,0
2003,8,18,1,30,0
2003,8,18,2,30,0
2003,8,18,3,30,0
2003,8,18,4,30,0
2003,8,18,5,30,78
2003,8,18,6,30,393
2003,8,18,7,30,617
2003,8,18,8,30,723
2003,8,18,9,30,783
2003,8,18,10,30,802
2003,8,18,11,30,814
2003,8,18,12,30,801
2003,8,18,13,30,766
2003,8,18,14,30,715
2003,8,18,15,30,0
2003,8,18,16,30,0
2003,8,18,17,30,320
2003,8,18,18,30,46
2003,8,18,19,30,0
2003,8,18,20,30,0
2003,8,18,21,30,0
2003,8,18,22,30,0
2003,8,18,23,30,0
2003,8,19,0,30,0
2003,8,19,1,30,0
2003,8,19,2,30,0
2003,8,19,3,30,0
2003,8,19,4,30,0
2003,8,19,5,30,59
2003,8,19,6,30,360
2003,8,19,7,30,563
2003,8,19,8,30,672
2003,8,19,9,30,736
2003,8,19,10,30,736
2003,8,19,11,30,755
2003,8,19,12,30,755
2003,8,19,13,30,567
2003,8,19,14,30,691
2003,8,19,15,30,622
2003,8,19,16,30,510
2003,8,19,17,30,325
2003,8,19,18,30,45
2003,8,19,19,30,0
2003,8,19,20,30,0
2003,8,19,21,30,0
2003,8,19,22,30,0
2003,8,19,23,30,0
2003,8,20,0,30,0
2003,8,20,1,30,0
2003,8,20,2,30,0
2003,8,20,3,30,0
2003,8,20,4,30,0
2003,8,20,5,30,74
2003,8,20,6,30,417
2003,8,20,7,30,604
2003,8,20,8,30,716
2003,8,20,9,30,782
2003,8,20,10,30,813
2003,8,20,11,30,827
2003,8,20,12,30,819
2003,8,20,13,30,778
2003,8,20,14,30,727
2003,8,20,15,30,646
2003,8,20,16,30,359
2003,8,20,17,30,237
2003,8,20,18,30,0
2003,8,20,19,30,0
2003,8,20,20,30,0
2003,8,20,21,30,0
2003,8,20,22,30,0
2003,8,20,23,30,0
2003,8,21,0,30,0
2003,8,21,1,30,0
2003,8,21,2,30,0
2003,8,21,3,30,0
2003,8,21,4,30,0
2003,8,21,5,30,24
2003,8,21,6,30,228
2003,8,21,7,30,357
2003,8,21,8,30,457
2003,8,21,9,30,517
2003,8,21,10,30,571
2003,8,21,11,30,584
2003,8,21,12,30,453
2003,8,21,13,30,443
2003,8,21,14,30,543
2003,8,21,15,30,487
2003,8,21,16,30,356
2003,8,21,17,30,212
2003,8,21,18,30,18
2003,8,21,19,30,0
2003,8,21,20,30,0
2003,8,21,21,30,0
2003,8,21,22,30,0
2003,8,21,23,30,0
2003,8,22,0,30,0
2003,8,22,1,30,0
2003,8,22,2,30,0
2003,8,22,3,30,0
2003,8,22,4,30,0
2003,8,22,5,30,0
2003,8,22,6,30,85
2003,8,22,7,30,231
2003,8,22,8,30,326
2003,8,22,9,30,394
2003,8,22,10,30,543
2003,8,22,11,30,546
2003,8,22,12,30,531
2003,8,22,13,30,277
2003,8,22,14,30,247
2003,8,22,15,30,2
2003,8,22,16,30,83
2003,8,22,17,30,29
2003,8,22,18,30,0
2003,8,22,19,30,0
2003,8,22,20,30,0
2003,8,22,21,30,0
2003,8,22,22,30,0
2003,8,22,23,30,0
2003,8,23,0,30,0
2003,8,23,1,30,0
2003,8,23,2,30,0
2003,8,23,3,30,0
2003,8,23,4,30,0
2003,8,23,5,30,126
2003,8,23,6,30,532
2003,8,23,7,30,719
2003,8,23,8,30,811
2003,8,23,9,30,864
2003,8,23,10,30,893
2003,8,23,11,30,906
2003,8,23,12,30,906
2003,8,23,13,30,875
2003,8,23,14,30,847
2003,8,23,15,30,800
2003,8,23,16,30,699
2003,8,23,17,30,529
2003,8,23,18,30,115
2003,8,23,19,30,0
2003,8,23,20,30,0
2003,8,23,21,30,0
2003,8,23,22,30,0
2003,8,23,23,30,0
2003,8,24,0,30,0
2003,8,24,1,30,0
2003,8,24,2,30,0
2003,8,24,3,30,0
2003,8,24,4,30,0
2003,8,24,5,30,161
2003,8,24,6,30,160
2003,8,24,7,30,415
2003,8,24,8,30,521
2003,8,24,9,30,920
2003,8,24,10,30,936
2003,8,24,11,30,948
2003,8,24,12,30,948
2003,8,24,13,30,613
2003,8,24,14,30,887
2003,8,24,15,30,828
2003,8,24,16,30,712
2003,8,24,17,30,518
2003,8,24,18,30,88
2003,8,24,19,30,0
2003,8,24,20,30,0
2003,8,24,21,30,0
2003,8,24,22,30,0
2003,8,24,23,30,0
2003,8,25,0,30,0
2003,8,25,1,30,0
2003,8,25,2,30,0
2003,8,25,3,30,0
2003,8,25,4,30,0
2003,8,25,5,30,0
2003,8,25,6,30,0
2003,8,25,7,30,190
2003,8,25,8,30,648
2003,8,25,9,30,718
2003,8,25,10,30,799
2003,8,25,11,30,807
2003,8,25,12,30,795
2003,8,25,13,30,739
2003,8,25,14,30,690
2003,8,25,15,30,620
2003,8,25,16,30,503
2003,8,25,17,30,310
2003,8,25,18,30,0
2003,8,25,19,30,0
2003,8,25,20,30,0
2003,8,25,21,30,0
2003,8,25,22,30,0
2003,8,25,23,30,0
2003,8,26,0,30,0
2003,8,26,1,30,0
2003,8,26,2,30,0
2003,8,26,3,30,0
2003,8,26,4,30,0
2003,8,26,5,30,0
2003,8,26,6,30,0
2003,8,26,7,30,0
2003,8,26,8,30,242
2003,8,26,9,30,121
2003,8,26,10,30,416
2003,8,26,11,30,466
2003,8,26,12,30,269
2003,8,26,13,30,204
2003,8,26,14,30,88
2003,8,26,15,30,60
2003,8,26,16,30,117
2003,8,26,17,30,0
2003,8,26,18,30,0
2003,8,26,19,30,0
2003,8,26,20,30,0
2003,8,26,21,30,0
2003,8,26,22,30,0
2003,8,26,23,30,0
2003,8,27,0,30,0
2003,8,27,1,30,0
2003,8,27,2,30,0
2003,8,27,3,30,0
2003,8,27,4,30,0
2003,8,27,5,30,0
2003,8,27,6,30,33
2003,8,27,7,30,433
2003,8,27,8,30,566
2003,8,27,9,30,536
2003,8,27,10,30,367
2003,8,27,11,30,241
2003,8,27,12,30,206
2003,8,27,13,30,34
2003,8,27,14,30,232
2003,8,27,15,30,167
2003,8,27,16,30,458
2003,8,27,17,30,233
2003,8,27,18,30,0
2003,8,27,19,30,0
2003,8,27,20,30,0
2003,8,27,21,30,0
2003,8,27,22,30,0
2003,8,27,23,30,0
2003,8,28,0,30,0
2003,8,28,1,30,0
2003,8,28,2,30,0
2003,8,28,3,30,0
2003,8,28,4,30,0
2003,8,28,5,30,0
2003,8,28,6,30,440
2003,8,28,7,30,657
2003,8,28,8,30,769
2003,8,28,9,30,837
2003,8,28,10,30,879
2003,8,28,11,30,901
2003,8,28,12,30,905
2003,8,28,13,30,882
2003,8,28,14,30,843
2003,8,28,15,30,776
2003,8,28,16,30,630
2003,8,28,17,30,420
2003,8,28,18,30,0
2003,8,28,19,30,0
2003,8,28,20,30,0
2003,8,28,21,30,0
2003,8,28,22,30,0
2003,8,28,23,30,0
2003,8,29,0,30,0
2003,8,29,1,30,0
2003,8,29,2,30,0
2003,8,29,3,30,0
2003,8,29,4,30,0
2003,8,29,5,30,18
2003,8,29,6,30,250
2003,8,29,7,30,60
2003,8,29,8,30,41
2003,8,29,9,30,155
2003,8,29,10,30,303
2003,8,29,11,30,313
2003,8,29,12,30,293
2003,8,29,13,30,312
2003,8,29,14,30,32
2003,8,29,15,30,205
2003,8,29,16,30,64
2003,8,29,17,30,0
2003,8,29,18,30,0
2003,8,29,19,30,0
2003,8,29,20,30,0
2003,8,29,21,30,0
2003,8,29,22,30,0
2003,8,29,23,30,0
2003,8,30,0,30,0
2003,8,30,1,30,0
2003,8,30,2,30,0
2003,8,30,3,30,0
2003,8,30,4,30,0
2003,8,30,5,30,0
2003,8,30,6,30,164
2003,8,30,7,30,154
2003,8,30,8,30,367
2003,8,30,9,30,388
2003,8,30,10,30,454
2003,8,30,11,30,0
2003,8,30,12,30,0
2003,8,30,13,30,92
2003,8,30,14,30,0
2003,8,30,15,30,0
2003,8,30,16,30,0
2003,8,30,17,30,0
2003,8,30,18,30,0
2003,8,30,19,30,0
2003,8,30,20,30,0
2003,8,30,21,30,0
2003,8,30,22,30,0
2003,8,30,23,30,0
2003,8,31,0,30,0
2003,8,31,1,30,0
2003,8,31,2,30,0
2003,8,31,3,30,0
2003,8,31,4,30,0
2003,8,31,5,30,0
2003,8,31,6,30,411
2003,8,31,7,30,657
2003,8,31,8,30,768
2003,8,31,9,30,827
2003,8,31,10,30,847
2003,8,31,11,30,861
2003,8,31,12,30,860
2003,8,31,13,30,512
2003,8,31,14,30,579
2003,8,31,15,30,619
2003,8,31,16,30,282
2003,8,31,17,30,372
2003,8,31,18,30,0
2003,8,31,19,30,0
2003,8,31,20,30,0
2003,8,31,21,30,0
2003,8,31,22,30,0
2003,8,31,23,30,0
2003,9,1,0,30,0
2003,9,1,1,30,0
2003,9,1,2,30,0
2003,9,1,3,30,0
2003,9,1,4,30,0
2003,9,1,5,30,0
2003,9,1,6,30,0
2003,9,1,7,30,0
2003,9,1,8,30,0
2003,9,1,9,30,0
2003,9,1,10,30,1
2003,9,1,11,30,0
2003,9,1,12,30,0
2003,9,1,13,30,0
2003,9,1,14,30,0
2003,9,1,15,30,0
2003,9,1,16,30,0
2003,9,1,17,30,0
2003,9,1,18,30,0
2003,9,1,19,30,0
2003,9,1,20,30,0
2003,9,1,21,30,0
2003,9,1,22,30,0
2003,9,1,23,30,0
2003,9,2,0,30,0
2003,9,2,1,30,0
2003,9,2,2,30,0
2003,9,2,3,30,0
2003,9,2,4,30,0
2003,9,2,5,30,0
2003,9,2,6,30,0
2003,9,2,7,30,0
2003,9,2,8,30,0
2003,9,2,9,30,0
2003,9,2,10,30,0
2003,9,2,11,30,9
2003,9,2,12,30,0
2003,9,2,13,30,0
2003,9,2,14,30,0
2003,9,2,15,30,0
2003,9,2,16,30,61
2003,9,2,17,30,0
2003,9,2,18,30,0
2003,9,2,19,30,0
2003,9,2,20,30,0
2003,9,2,21,30,0
2003,9,2,22,30,0
2003,9,2,23,30,0
2003,9,3,0,30,0
2003,9,3,1,30,0
2003,9,3,2,30,0
2003,9,3,3,30,0
2003,9,3,4,30,0
2003,9,3,5,30,0
2003,9,3,6,30,0
2003,9,3,7,30,0
2003,9,3,8,30,0
2003,9,3,9,30,0
2003,9,3,10,30,0
2003,9,3,11,30,6
2003,9,3,12,30,6
2003,9,3,13,30,5
2003,9,3,14,30,0
2003,9,3,15,30,0
2003,9,3,16,30,0
2003,9,3,17,30,176
2003,9,3,18,30,0
2003,9,3,19,30,0
2003,9,3,20,30,0
2003,9,3,21,30,0
2003,9,3,22,30,0
2003,9,3,23,30,0
2003,9,4,0,30,0
2003,9,4,1,30,0
2003,9,4,2,30,0
2003,9,4,3,30,0
2003,9,4,4,30,0
2003,9,4,5,30,0
2003,9,4,6,30,0
2003,9,4,7,30,0
2003,9,4,8,30,0
2003,9,4,9,30,0
2003,9,4,10,30,0
2003,9,4,11,30,16
2003,9,4,12,30,28
2003,9,4,13,30,7
2003,9,4,14,30,68
2003,9,4,15,30,148
2003,9,4,16,30,76
2003,9,4,17,30,0
2003,9,4,18,30,0
2003,9,4,19,30,0
2003,9,4,20,30,0
2003,9,4,21,30,0
2003,9,4,22,30,0
2003,9,4,23,30,0
2003,9,5,0,30,0
2003,9,5,1,30,0
2003,9,5,2,30,0
2003,9,5,3,30,0
2003,9,5,4,30,0
2003,9,5,5,30,0
2003,9,5,6,30,0
2003,9,5,7,30,355
2003,9,5,8,30,672
2003,9,5,9,30,755
2003,9,5,10,30,850
2003,9,5,11,30,877
2003,9,5,12,30,884
2003,9,5,13,30,82
2003,9,5,14,30,80
2003,9,5,15,30,748
2003,9,5,16,30,1
2003,9,5,17,30,412
2003,9,5,18,30,0
2003,9,5,19,30,0
2003,9,5,20,30,0
2003,9,5,21,30,0
2003,9,5,22,30,0
2003,9,5,23,30,0
2003,9,6,0,30,0
2003,9,6,1,30,0
2003,9,6,2,30,0
2003,9,6,3,30,0
2003,9,6,4,30,0
2003,9,6,5,30,0
2003,9,6,6,30,501
2003,9,6,7,30,733
2003,9,6,8,30,833
2003,9,6,9,30,886
2003,9,6,10,30,919
2003,9,6,11,30,930
2003,9,6,12,30,927
2003,9,6,13,30,909
2003,9,6,14,30,873
2003,9,6,15,30,547
2003,9,6,16,30,503
2003,9,6,17,30,186
2003,9,6,18,30,0
2003,9,6,19,30,0
2003,9,6,20,30,0
2003,9,6,21,30,0
2003,9,6,22,30,0
2003,9,6,23,30,0
2003,9,7,0,30,0
2003,9,7,1,30,0
2003,9,7,2,30,0
2003,9,7,3,30,0
2003,9,7,4,30,0
2003,9,7,5,30,0
2003,9,7,6,30,138
2003,9,7,7,30,689
2003,9,7,8,30,787
2003,9,7,9,30,845
2003,9,7,10,30,880
2003,9,7,11,30,897
2003,9,7,12,30,895
2003,9,7,13,30,562
2003,9,7,14,30,663
2003,9,7,15,30,633
2003,9,7,16,30,503
2003,9,7,17,30,317
2003,9,7,18,30,0
2003,9,7,19,30,0
2003,9,7,20,30,0
2003,9,7,21,30,0
2003,9,7,22,30,0
2003,9,7,23,30,0
2003,9,8,0,30,0
2003,9,8,1,30,0
2003,9,8,2,30,0
2003,9,8,3,30,0
2003,9,8,4,30,0
2003,9,8,5,30,0
2003,9,8,6,30,201
2003,9,8,7,30,400
2003,9,8,8,30,525
2003,9,8,9,30,595
2003,9,8,10,30,636
2003,9,8,11,30,636
2003,9,8,12,30,16
2003,9,8,13,30,9
2003,9,8,14,30,95
2003,9,8,15,30,99
2003,9,8,16,30,377
2003,9,8,17,30,158
2003,9,8,18,30,0
2003,9,8,19,30,0
2003,9,8,20,30,0
2003,9,8,21,30,0
2003,9,8,22,30,0
2003,9,8,23,30,0
2003,9,9,0,30,0
2003,9,9,1,30,0
2003,9,9,2,30,0
2003,9,9,3,30,0
2003,9,9,4,30,0
2003,9,9,5,30,0
2003,9,9,6,30,471
2003,9,9,7,30,715
2003,9,9,8,30,823
2003,9,9,9,30,880
2003,9,9,10,30,898
2003,9,9,11,30,907
2003,9,9,12,30,902
2003,9,9,13,30,874
2003,9,9,14,30,441
2003,9,9,15,30,758
2003,9,9,16,30,635
2003,9,9,17,30,364
2003,9,9,18,30,0
2003,9,9,19,30,0
2003,9,9,20,30,0
2003,9,9,21,30,0
2003,9,9,22,30,0
2003,9,9,23,30,0
2003,9,10,0,30,0
2003,9,10,1,30,0
2003,9,10,2,30,0
2003,9,10,3,30,0
2003,9,10,4,30,0
2003,9,10,5,30,0
2003,9,10,6,30,432
2003,9,10,7,30,681
2003,9,10,8,30,791
2003,9,10,9,30,852
2003,9,10,10,30,896
2003,9,10,11,30,909
2003,9,10,12,30,905
2003,9,10,13,30,888
2003,9,10,14,30,847
2003,9,10,15,30,774
2003,9,10,16,30,646
2003,9,10,17,30,376
2003,9,10,18,30,0
2003,9,10,19,30,0
2003,9,10,20,30,0
2003,9,10,21,30,0
2003,9,10,22,30,0
2003,9,10,23,30,0
2003,9,11,0,30,0
2003,9,11,1,30,0
2003,9,11,2,30,0
2003,9,11,3,30,0
2003,9,11,4,30,0
2003,9,11,5,30,0
2003,9,11,6,30,342
2003,9,11,7,30,568
2003,9,11,8,30,685
2003,9,11,9,30,748
2003,9,11,10,30,770
2003,9,11,11,30,772
2003,9,11,12,30,758
2003,9,11,13,30,717
2003,9,11,14,30,654
2003,9,11,15,30,551
